gene_name,dN,dS,omega,midpoint,tmp_pos
ECIAI39_0952,0.0029,0.1018,0.01421,1016004.75,2588710.75
ECIAI39_0953,0.003,0.125,0.02364,1018711,2591417
ECIAI39_0954,0.0071,0.0888,0.08031,1019333.5,2592039.5
ECIAI39_0955,0.0248,0.110033333333333,0.225236666666667,1020653.5,2593359.5
ECIAI39_0957,0.0041,0.1504,0.02744,1022826,2595532
ECIAI39_0958,0.0102,0.0794,0.12864,1024125,2596831
ECIAI39_0960,0.0101,0.1233,0.08194,1025498,2598204
ECIAI39_0962,0.00595,0.11685,0.045275,1027114,2599820
ECIAI39_0963,0.0059,0.14005,0.022475,1028367.25,2601073.25
ECIAI39_0964,0.015,0.1769,0.08488,1029314,2602020
ECIAI39_0965,0.0212,0.22925,0.08525,1030352.5,2603058.5
ECIAI39_0966,0.0045,0.1398,0.03222,1031088.5,2603794.5
ECIAI39_0967,0.0025,0.1877,0.01357,1032695,2605401
ECIAI39_0968,0.0047,0.2447,0.01917,1034153.5,2606859.5
ECIAI39_0969,0.0255,0.3287,0.06354,1035740,2608446
ECIAI39_0970,0.021,0.17345,0.127015,1036866.75,2609572.75
ECIAI39_0971,0.0055,0.108,0.05129,1038512,2611218
ECIAI39_0972,0.0067,0.1931,0.03463,1039864,2612570
ECIAI39_0973,0.0204,0.1716,0.11872,1041300.5,2614006.5
ECIAI39_0983,0,0.0962,0,1051076.5,2623782.5
ECIAI39_0984,0,0.12,0,1051535.5,2624241.5
ECIAI39_0985,0.039,0.1364,0.28555,1052825.5,2625531.5
ECIAI39_0988,0.0447,0.249,0.17941,1054806,2627512
ECIAI39_0989,0.0226,0.1948,0.11592,1056779.5,2629485.5
ECIAI39_0990,0.0087,0.1725,0.05034,1058668.5,2631374.5
ECIAI39_0992,0.013,0.2166,0.06018,1060527.5,2633233.5
ECIAI39_0994,0.0597,0.2632,0.22677,1062101.5,2634807.5
ECIAI39_0995,0.0049,0.155,0.03157,1062701,2635407
ECIAI39_0996,0.0123,0.0939,0.13149,1063316.5,2636022.5
ECIAI39_0998,0.0152,0.2024,0.07492,1066205.5,2638911.5
ECIAI39_0999,0,0.0368,0,1066977.5,2639683.5
ECIAI39_1001,0.0155,0.2375,0.06545,1069178,2641884
ECIAI39_1002,0.02185,0.2663,0.083265,1070397,2643103
ECIAI39_1003,0.02195,0.12955,0.179865,1071673,2644379
ECIAI39_1004,0.0253,0.1942,0.13036,1072515.5,2645221.5
ECIAI39_1005,0.0075,0.2476,0.03015,1073510.5,2646216.5
ECIAI39_1006,0.0068,0.2243,0.03018,1074561,2647267
ECIAI39_1008,0.0085,0.2827,0.03009,1076901,2649607
ECIAI39_1017,0.0141,0.2391,0.0589,1082806.5,2655512.5
ECIAI39_1022,0.0037,0.0753,0.04852,1085662,2658368
ECIAI39_1035,0.0038,0.2075,0.01818,1099247.5,2671953.5
ECIAI39_1038,0.0238,0.1133,0.2104,1100541.5,2673247.5
ECIAI39_1039,0.0017,0.1942,0.00869,1101267.5,2673973.5
ECIAI39_1040,0.0031,0.129866666666667,0.0234166666666667,1102378.83333333,2675084.83333333
ECIAI39_1042,0.0029,0.051,0.05685,1104178.5,2676884.5
ECIAI39_1043,0.0236,0.39505,0.156065,1104896.25,2677602.25
ECIAI39_1044,0.01425,0.1372,0.09753,1105840.75,2678546.75
ECIAI39_1045,0.008,0.1709,0.04709,1107065.5,2679771.5
ECIAI39_1046,0.0052,0.1797,0.02869,1108362.5,2681068.5
ECIAI39_1048,0.001,0.1123,0.00846,1110083,2682789
ECIAI39_1050,0.01035,0.20155,0.04784,1112910.5,2685616.5
ECIAI39_1055,0.0046,0.094,0.04847,1116122,2688828
ECIAI39_1056,0.0106,0.1869,0.05661,1117333,2690039
ECIAI39_1058,0.0052,0.1711,0.03029,1118188.5,2690894.5
ECIAI39_1059,0.0169,0.1694,0.09978,1120027,2692733
ECIAI39_1060,0.0156,0,NA,1120828,2693534
ECIAI39_1061,0.00835,0.1865,0.044315,1122553.5,2695259.5
ECIAI39_1062,0,0.0577,0,1123730.5,2696436.5
ECIAI39_1063,0.0041,0.0911,0.05212,1125288,2697994
ECIAI39_1064,0.01475,0.17785,0.08488,1126874,2699580
ECIAI39_1065,0.0019,0.1712,0.0111,1128606.5,2701312.5
ECIAI39_1068,0.0097,0.103,0.09392,1131226,2703932
ECIAI39_1069,0,0.1179,0,1131640,2704346
ECIAI39_1070,0.03015,0.25075,0.1124575,1133544.25,2706250.25
ECIAI39_1071,0.00105,0.1436,0.007525,1135516.5,2708222.5
ECIAI39_1073,0.0106,0.1566,0.06751,1137843,2710549
ECIAI39_1074,0.00985714285714286,0.1229,0.0597542857142857,1144102,2716808
ECIAI39_1075,0.00627142857142857,0.0663428571428571,0.0971628571428571,1150947.57142857,2723653.57142857
ECIAI39_1076,0.0086,0.1551,0.05542,1154617,2727323
ECIAI39_1077,0.0109,0.18665,0.069995,1155857.25,2728563.25
ECIAI39_1078,0,0.0509,0,1157880.5,2730586.5
ECIAI39_1081,0.01295,0.07665,0.56286,1162250,2734956
ECIAI39_1082,0.0272,0.0379,0.71725,1163682.5,2736388.5
ECIAI39_1084,0.0048,0.3155,0.01531,1165414,2738120
ECIAI39_1086,0.0056,0.1685,0.03341,1166737,2739443
ECIAI39_1087,0.0052,0.1191,0.04391,1167874.5,2740580.5
ECIAI39_1088,0.0195,0.1261,0.15498,1168516,2741222
ECIAI39_1089,0.0057,0.1354,0.050555,1169546.5,2742252.5
ECIAI39_1091,0.0067,0.2387,0.02825,1172241,2744947
ECIAI39_1095,0.0393,0.2655,0.14811,1174628.5,2747334.5
ECIAI39_1096,0,0.2536,0,1176022,2748728
ECIAI39_1097,0.0061,0.4054,0.01506,1176975.5,2749681.5
ECIAI39_1098,0.0116,0.2625,0.04428,1177943.5,2750649.5
ECIAI39_1101,0.00495,0.25325,0.038525,1179516.5,2752222.5
ECIAI39_1105,0.0065,0.323,0.02022,1182303,2755009
ECIAI39_1106,0.0019,0.2468,0.00762,1183223,2755929
ECIAI39_1107,0.0019,0.1807,0.01044,1184044,2756750
ECIAI39_1109,0.0027,0.1217,0.02188,1185023,2757729
ECIAI39_1111,0.0027,0.1118,0.02395,1186529,2759235
ECIAI39_1113,0.0065,0.1706,0.03823,1187679.5,2760385.5
ECIAI39_1115,0.00505,0.1568,0.0408,1189578.75,2762284.75
ECIAI39_1118,0.0031,0.1535,0.02044,1191301,2764007
ECIAI39_1119,0.0046,0.1446,0.03192,1192310.5,2765016.5
ECIAI39_1121,0.0223333333333333,0.235666666666667,0.07867,1193957.83333333,2766663.83333333
ECIAI39_1155,0,0.0796,0,1224955,2797661
ECIAI39_1156,0.0042,0.0686,0.06095,1225732.5,2798438.5
ECIAI39_1157,0.0285,0.0775,0.36742,1226784,2799490
ECIAI39_1161,0.0151,0.0646,0.192905,1229338.25,2802044.25
ECIAI39_1163,0.00975,0.13645,0.07262,1231398.25,2804104.25
ECIAI39_1164,0.0085,0.1027,0.08274,1232765,2805471
ECIAI39_1165,0.0097,0.3102,0.03131,1233946.5,2806652.5
ECIAI39_1167,0.0027,0.1502,0.01771,1236475,2809181
ECIAI39_1169,0.0011,0.1628,0.00672,1238220,2810926
ECIAI39_1170,0.0163,0.181,0.09028,1239358.5,2812064.5
ECIAI39_1171,0.0055,0.2686,0.02052,1241140,2813846
ECIAI39_1173,0.02065,0.13165,0.132645,1243050.5,2815756.5
ECIAI39_1174,0.0331,0.1527,0.21659,1244230.5,2816936.5
ECIAI39_1175,0.0245,0.1608,0.15237,1244855,2817561
ECIAI39_1176,0.0237,0.1962,0.12066,1246307,2819013
ECIAI39_1177,0.02065,0.09085,0.221115,1247834.5,2820540.5
ECIAI39_1178,0.0111,0.098,0.11331,1250303,2823009
ECIAI39_1179,0.0125,0.0419,0.29846,1251118,2823824
ECIAI39_1187,0.0013,0.1561,0.00828,1257266.5,2829972.5
ECIAI39_1188,0.0026,0.0926,0.02856,1258221,2830927
ECIAI39_1189,0,0.0591,0,1258930,2831636
ECIAI39_1190,0.0054,0.2117,0.02561,1259950,2832656
ECIAI39_1192,0,0.0433,0,1261401.5,2834107.5
ECIAI39_1193,0.00955,0.1589,0.075505,1262820,2835526
ECIAI39_1194,0.0126,0.3773,0.03346,1264342,2837048
ECIAI39_1195,0,0.1496,0,1265551.5,2838257.5
ECIAI39_1196,0.0224,0.1903,0.11755,1266509,2839215
ECIAI39_1198,0.0017,0.1271,0.01387,1268158.25,2840864.25
ECIAI39_1200,0.0092,0.1357,0.06809,1271299,2844005
ECIAI39_1201,0.0114,0.18235,0.087195,1272544.25,2845250.25
ECIAI39_1203,0.008,0.1179,0.06753,1273422.5,2846128.5
ECIAI39_1204,0.01,0.1488,0.06697,1274551.5,2847257.5
ECIAI39_1205,0.00355,0.1175,0.031635,1276112,2848818
ECIAI39_1214,0.0037,0.2594,0.01423,1281732.5,2854438.5
ECIAI39_1216,0.0072,0.251733333333333,0.0263,1285352.5,2858058.5
ECIAI39_1219,0.0257,0.1409,0.18247,1288853.5,2861559.5
ECIAI39_1220,0.0015,0.1394,0.011465,1290223,2862929
ECIAI39_1221,0.0015,0.1217,0.01213,1291911,2864617
ECIAI39_1222,0,0.0533,0,1292715.5,2865421.5
ECIAI39_1223,0.0069,0.065,0.10632,1293835.5,2866541.5
ECIAI39_1228,0.0011,0.1013,0.01076,1296783.5,2869489.5
ECIAI39_1232,0.0023,0.0894,0.02623,1298921.5,2871627.5
ECIAI39_1236,0,0.1595,0,1303359,2876065
ECIAI39_1237,0.00515,0.1477,0.03522,1304772.75,2877478.75
ECIAI39_1238,0.0014,0.1796,0.00804,1306269,2878975
ECIAI39_1240,0.002,0.1756,0.01116,1307937.5,2880643.5
ECIAI39_1245,0.006475,0.117125,0.0526575,1311404.75,2884110.75
ECIAI39_1246,0.0051,0.1388,0.03698,1312620.5,2885326.5
ECIAI39_1247,0.006,0.0848,0.07026,1313291.5,2885997.5
ECIAI39_1248,0.0127,0.174633333333333,0.100363333333333,1314915.33333333,2887621.33333333
ECIAI39_1249,0.0278,0.332,0.08386,1316817.5,2889523.5
ECIAI39_1250,0.0046,0.3498,0.01323,1317820,2890526
ECIAI39_1252,0.036,0.1913,0.1883,1319106,2891812
ECIAI39_1254,0.0237,0.2868,0.08251,1322166.5,2894872.5
ECIAI39_1255,0.0137,0.1341,0.10244,1323639.5,2896345.5
ECIAI39_1257,0,0.27,0,1324411,2897117
ECIAI39_1262,0.01395,0.4305,0.027985,1327669.75,2900375.75
ECIAI39_1263,0.0207,0.1666,0.12402,1328736,2901442
ECIAI39_1265,0.0104,0.2345,0.04418,1329856.5,2902562.5
ECIAI39_1267,0,0.0833,0,1330542.5,2903248.5
ECIAI39_1268,0.0027,0.1777,0.01505,1332346.5,2905052.5
ECIAI39_1269,0.0015,0.1456,0.01057,1334342,2907048
ECIAI39_1270,0.0327,0.1448,0.22606,1335374.5,2908080.5
ECIAI39_1272,0.0028,0.0556,0.04992,1338865,2911571
ECIAI39_1273,0.0161,0.1097,0.1463,1339712,2912418
ECIAI39_1274,0.01585,0.14035,0.16194,1340769.75,2913475.75
ECIAI39_1277,0.01725,0.1775,0.117055,1343020.75,2915726.75
ECIAI39_1278,0.0037,0.2102,0.0174,1343971.5,2916677.5
ECIAI39_1279,0.0132,0.1866,0.0705,1345749.5,2918455.5
ECIAI39_1281,0.0046,0.1049,0.04377,1347945,2920651
ECIAI39_1283,0.0574,0.1385,0.41465,1349543.5,2922249.5
ECIAI39_1285,0.0037,0.0927,0.03982,1350645,2923351
ECIAI39_1287,0.0035,0.1985,0.01771,1352229.5,2924935.5
ECIAI39_1288,0,0.2346,0,1353130.5,2925836.5
ECIAI39_1289,0.00545,0.187,0.034125,1354529.5,2927235.5
ECIAI39_1290,0.007,0.1919,0.03642,1356290,2928996
ECIAI39_1292,0.0166,0.0687,0.24096,1357545.5,2930251.5
ECIAI39_1300,0.0118,0.2989,0.03936,1367423.5,2940129.5
ECIAI39_1302,0.0124,0.173,0.07163,1368413,2941119
ECIAI39_1303,0.0086,0.0656,0.081155,1369058.75,2941764.75
ECIAI39_1304,0.00945,0.13715,0.08784,1369674.75,2942380.75
ECIAI39_1319,0.0103,0.5062,0.02036,1384812.5,2957518.5
ECIAI39_1320,0.0112,0.3602,0.03096,1386044.5,2958750.5
ECIAI39_1322,0.0109,0.154933333333333,0.0923033333333333,1388482.5,2961188.5
ECIAI39_1324,0.0082,0.1794,0.04542,1390247.5,2962953.5
ECIAI39_1329,0.0084,0.1721,0.04861,1395406.5,2968112.5
ECIAI39_1332,0,0.1462,0,1397493.5,2970199.5
ECIAI39_1333,0.003,0.0986,0.03069,1398147,2970853
ECIAI39_1334,0.0104,0.1981,0.03832,1399564.25,2972270.25
ECIAI39_1340,0.0148,0.1623,0.090855,1406719.75,2979425.75
ECIAI39_1342,0,0.1697,0,1408541.5,2981247.5
ECIAI39_1344,0.0169,0.1964,0.08584,1410197.5,2982903.5
ECIAI39_1346,0.0061,0.1904,0.03186,1411455,2984161
ECIAI39_1368,0.00505,0.11865,0.06141,1435766,3008472
ECIAI39_1371,0.01025,0.1708,0.069515,1440265.75,3012971.75
ECIAI39_1375,0.0182,0.2463,0.07386,1444367.5,3017073.5
ECIAI39_1377,0.16945,1.8683,0.084225,1445911.25,3018617.25
ECIAI39_1403,0.04775,0.37625,0.118815,1476286.5,3048992.5
ECIAI39_1404,0.0803,0.2326,0.34545,1478675.5,3051381.5
ECIAI39_1405,0.03,0.3878,0.07724,1479200.5,3051906.5
ECIAI39_1406,0.046,0.2434,0.18908,1480079.5,3052785.5
ECIAI39_1410,0.0059,0.3987,0.0147,1485040.5,3057746.5
ECIAI39_1415,0.0205,0.1694,0.12083,1487683,3060389
ECIAI39_1456,0.0401,0.7491,0.05353,1533506.5,3106212.5
ECIAI39_1457,0.0282,0.1798,0.15701,1534356.5,3107062.5
ECIAI39_1459,0.0541,0.3329,0.16263,1535411.5,3108117.5
ECIAI39_1460,0.0793,1.1477,0.06913,1536274,3108980
ECIAI39_1461,0.0235,0.2455,0.09591,1536963,3109669
ECIAI39_1462,0.0053,0.4557,0.01159,1538079.5,3110785.5
ECIAI39_1464,0.0142,0.3271,0.04329,1540723,3113429
ECIAI39_1470,0.0092,0.2128,0.04337,1546700,3119406
ECIAI39_1472,0.0062,0.0734,0.08471,1550898.5,3123604.5
ECIAI39_1473,0.0066,0.1366,0.04835,1551669,3124375
ECIAI39_1478,0.0033,0.2483,0.01319,1554820.5,3127526.5
ECIAI39_1479,0.0082,0.142,0.096775,1556505.75,3129211.75
ECIAI39_1492,0.0084,0.0527,0.16003,1565838.5,3138544.5
ECIAI39_1495,0.0075,0.168,0.0449,1568163.5,3140869.5
ECIAI39_1497,0.0076,0.0871,0.08721,1569721.5,3142427.5
ECIAI39_1502,0.0206,0.1024,0.2015,1572912,3145618
ECIAI39_1511,0.0101,0.1642,0.06165,1580211.5,3152917.5
ECIAI39_1512,0.0064,0.1429,0.04469,1581683,3154389
ECIAI39_1514,0.0175,0.12,0.14603,1583306.5,3156012.5
ECIAI39_1515,0.0864,0.2142,0.40351,1583860.5,3156566.5
ECIAI39_1517,0.0091,0.1908,0.04791,1585346.5,3158052.5
ECIAI39_1519,0.0262,0.2232,0.11759,1587277,3159983
ECIAI39_1537,0.0618,0.2564,0.24099,1607725,3180431
ECIAI39_1539,0.0084,0.2147,0.03916,1608539.5,3181245.5
ECIAI39_1540,0.007,0.2268,0.03073,1609954.5,3182660.5
ECIAI39_1542,0.019,0.2016,0.087,1611762.25,3184468.25
ECIAI39_1543,0.003,0.181,0.01677,1612789.5,3185495.5
ECIAI39_1544,0.0147,0.2011,0.07299,1614009,3186715
ECIAI39_1547,0.0037,0.2113,0.01772,1617623,3190329
ECIAI39_1549,0.0044,0.1865,0.02355,1618575.5,3191281.5
ECIAI39_1550,0.0083,0.1583,0.05217,1619365.5,3192071.5
ECIAI39_1551,0.0527,0.1802,0.209175,1619931.75,3192637.75
ECIAI39_1554,0.0464,0.3621,0.12821,1621925.5,3194631.5
ECIAI39_1559,0.0152,0.1906,0.07969,1626357.5,3199063.5
ECIAI39_1560,0.0097,0.1102,0.08841,1627890,3200596
ECIAI39_1561,0.0038,0.0987,0.03874,1628695,3201401
ECIAI39_1562,0.0134,0.13325,0.080135,1629749.75,3202455.75
ECIAI39_1582,0.0251,0.12505,0.206345,1655743.5,3228449.5
ECIAI39_1583,0.0046,0.2265,0.02022,1656464,3229170
ECIAI39_1584,0.01825,0.15165,0.148075,1657409.75,3230115.75
ECIAI39_1586,0.0178,0.2144,0.08286,1659282,3231988
ECIAI39_1589,0.0037,0.1737,0.02158,1660927.5,3233633.5
ECIAI39_1591,0.0085,0.169,0.05054,1662213,3234919
ECIAI39_1593,0.0338,0.1422,0.23779,1664036,3236742
ECIAI39_1595,0.0139,0.1381,0.10073,1664813,3237519
ECIAI39_1597,0.0127,0.1279,0.09936,1665911.5,3238617.5
ECIAI39_1598,0.0023,0.0458,0.04944,1666895.5,3239601.5
ECIAI39_1599,0.00675,0.15865,0.047065,1668549.75,3241255.75
ECIAI39_1600,0.0055,0.1594,0.03464,1670324,3243030
ECIAI39_1601,0.01815,0.10095,0.19008,1671866.25,3244572.25
ECIAI39_1602,0,0.0776,0,1672977,3245683
ECIAI39_1604,0.00495,0.15795,0.028535,1675048,3247754
ECIAI39_1605,0.0096,0.1086,0.08878,1677137,3249843
ECIAI39_1608,0.003,0.113,0.02691,1678899,3251605
ECIAI39_1613,0.0113,0.13435,0.0854,1683025.5,3255731.5
ECIAI39_1617,0.0105,0.2115,0.050165,1688358.75,3261064.75
ECIAI39_1619,0.0162,0.1943,0.08319,1690606,3263312
ECIAI39_1621,0.01515,0.07465,0.441215,1692019.75,3264725.75
ECIAI39_1622,0.0152,0.1314,0.11595,1693573.5,3266279.5
ECIAI39_1625,0.0038,0.1521,0.02476,1694811.5,3267517.5
ECIAI39_1627,0.0062,0.175033333333333,0.0404666666666667,1696714.33333333,3269420.33333333
ECIAI39_1628,0.0028,0.1935,0.01469,1698666,3271372
ECIAI39_1629,0.0062,0.1489,0.04193,1700151,3272857
ECIAI39_1630,0.0239,0.2611,0.09137,1701543,3274249
ECIAI39_1632,0.0086,0.1274,0.06788,1702733.5,3275439.5
ECIAI39_1633,0.0069,0.1817,0.03817,1703788,3276494
ECIAI39_1635,0,0.0617,0,1705056.5,3277762.5
ECIAI39_1636,0.00245,0.11635,0.020885,1706345,3279051
ECIAI39_1638,0.035275,0.141525,0.22659,1709280.25,3281986.25
ECIAI39_1639,0.0101,0.11125,0.103245,1711508,3284214
ECIAI39_1642,0.0142,0.1298,0.10966,1714679.5,3287385.5
ECIAI39_1643,0.0049,0.1551,0.03172,1715456,3288162
ECIAI39_1644,0.0023,0.0894,0.02567,1716585,3289291
ECIAI39_1645,0.01455,0.2778,0.05032,1717934.5,3290640.5
ECIAI39_1647,0.0064,0.11455,0.05212,1720358.25,3293064.25
ECIAI39_1648,0.0135,0.1191,0.11318,1721691,3294397
ECIAI39_1649,0.019,0.1895,0.10006,1723128.5,3295834.5
ECIAI39_1651,0.0065,0.15485,0.04291,1724816.25,3297522.25
ECIAI39_1652,0.0362,0.1872,0.19327,1726364.5,3299070.5
ECIAI39_1653,0.00505,0.1638,0.030495,1727624,3300330
ECIAI39_1654,0.0023,0.1175,0.01995,1728670.5,3301376.5
ECIAI39_1662,0.0044,0.06345,0.24207,1734223.75,3306929.75
ECIAI39_1663,0.0093,0.11155,0.077595,1735298.25,3308004.25
ECIAI39_1665,0.0078,0.1311,0.05911,1736705.5,3309411.5
ECIAI39_1666,0.0014,0.2048,0.0068,1738353.5,3311059.5
ECIAI39_1667,0.0015,0.1659,0.00908,1739335,3312041
ECIAI39_1668,0.0088,0.1345,0.06511,1740516.5,3313222.5
ECIAI39_1669,0.0046,0.183,0.02502,1741987,3314693
ECIAI39_1670,0.0023,0.126,0.01818,1742921.5,3315627.5
ECIAI39_1671,0.0053,0.1384,0.03816,1744143.5,3316849.5
ECIAI39_1672,0.0257,0.1482,0.17341,1745499,3318205
ECIAI39_1673,0.0355,0.2292,0.15512,1746852.5,3319558.5
ECIAI39_1674,0.0243,0.171,0.14231,1747933,3320639
ECIAI39_1675,0.0181,0.1219,0.14851,1749153,3321859
ECIAI39_1676,0.0341,0.0988,0.34526,1749952.5,3322658.5
ECIAI39_1677,0.0349,0.1206,0.28933,1751396,3324102
ECIAI39_1679,0.0093,0.2037,0.04561,1752779,3325485
ECIAI39_1680,0.0067,0.1375,0.04844,1754164,3326870
ECIAI39_1682,0.001,0.0724,0.01398,1756404,3329110
ECIAI39_1685,0.0119,0.1592,0.07501,1758652.5,3331358.5
ECIAI39_1688,0.0196,0.18505,0.09995,1761648.75,3334354.75
ECIAI39_1689,0.0058,0.1336,0.04333,1763265.5,3335971.5
ECIAI39_1690,0.0125,0.1585,0.07874,1764218.5,3336924.5
ECIAI39_1691,0.0114,0.14565,0.078195,1765226,3337932
ECIAI39_1695,0.004,0.1541,0.02612,1769630,3342336
ECIAI39_1697,0.02455,0.1582,0.172525,1771235.5,3343941.5
ECIAI39_1698,0.0121333333333333,0.151866666666667,0.08679,1774143.83333333,3346849.83333333
ECIAI39_1700,0.0101,0.1851,0.05465,1776363.5,3349069.5
ECIAI39_1703,0.0078,0.1983,0.03951,1778845.5,3351551.5
ECIAI39_1704,0.0346,0.113,0.30652,1779999,3352705
ECIAI39_1705,0.015,0.1362,0.11007,1780870,3353576
ECIAI39_1706,0.0213333333333333,0.245833333333333,0.0855966666666667,1782903,3355609
ECIAI39_1709,0.0136,0.1476,0.122508,1788595.4,3361301.4
ECIAI39_1710,0.0287,0.1521,0.18879,1791663.5,3364369.5
ECIAI39_1711,0.0116666666666667,0.133933333333333,0.0873233333333333,1793172,3365878
ECIAI39_1712,0.019,0.1087,0.17439,1794662,3367368
ECIAI39_1713,0,0.0001,0,1795402.5,3368108.5
ECIAI39_1714,0.0057,0.2042,0.0278,1796750.5,3369456.5
ECIAI39_1715,0.0015,0.137,0.01067,1798450.5,3371156.5
ECIAI39_1716,0,0.0173,0,1799571,3372277
ECIAI39_1717,0,0,0,1799900.5,3372606.5
ECIAI39_1718,0.0022,0.1109,0.01991,1801576,3374282
ECIAI39_1722,0.0146,0.1674,0.08744,1806834.5,3379540.5
ECIAI39_1723,0.0066,0.1277,0.05143,1808226,3380932
ECIAI39_1725,0.0072,0.1464,0.04892,1809714,3382420
ECIAI39_1726,0.0025,0.117,0.02178,1810506,3383212
ECIAI39_1728,0.0096,0.1674,0.05745,1811629.5,3384335.5
ECIAI39_1729,0.0337,0.1726,0.19529,1813542,3386248
ECIAI39_1730,0.0645333333333333,0.518166666666667,0.143843333333333,1816139.33333333,3388845.33333333
ECIAI39_1731,0.0096,0.14655,0.06174,1818424.25,3391130.25
ECIAI39_1732,0.006,0.1386,0.04448,1820082.5,3392788.5
ECIAI39_1733,0,0,0,1821459,3394165
ECIAI39_1734,0.0119,0.1976,0.06002,1822871.5,3395577.5
ECIAI39_1735,0.0185,0.2732,0.06772,1823937.5,3396643.5
ECIAI39_1736,0.0189,0.172475,0.1252625,1826019.125,3398725.125
ECIAI39_1739,0.046,0.3455,0.13304,1828995,3401701
ECIAI39_1742,0.0085,0.2232,0.03812,1830248,3402954
ECIAI39_1743,0.0313,0.2794,0.11216,1831375,3404081
ECIAI39_1747,0.0199,0.20445,0.119665,1834808,3407514
ECIAI39_1748,0.0214,0.2256,0.09484,1835790.5,3408496.5
ECIAI39_1749,0.031,0.2429,0.12777,1836641,3409347
ECIAI39_1750,0.0511,0.2363,0.21637,1837957,3410663
ECIAI39_1751,0.0823,0.4955,0.16603,1839073.5,3411779.5
ECIAI39_1752,0.0172,0.2283,0.07546,1840120.5,3412826.5
ECIAI39_1755,0.0064,0.2298,0.02795,1843042.5,3415748.5
ECIAI39_1757,0.0046,0.2205,0.02077,1847483.5,3420189.5
ECIAI39_1758,0.0051,0.2612,0.01954,1848400.5,3421106.5
ECIAI39_1759,0.0122,0.191533333333333,0.07561,1851122,3423828
ECIAI39_1760,0.01465,0.20545,0.061475,1853859.75,3426565.75
ECIAI39_1761,0.01495,0.09755,0.159845,1855820,3428526
ECIAI39_1762,0.0117,0.1545,0.07561,1857351,3430057
ECIAI39_1763,0.0163,0.16805,0.09833,1858925.5,3431631.5
ECIAI39_1764,0.0053,0.1514,0.03504,1860794,3433500
ECIAI39_1766,0.00923333333333333,0.1009,0.105076666666667,1862444,3435150
ECIAI39_1767,0.0276,0.1848,0.14926,1864292,3436998
ECIAI39_1768,0.0037,0.0605,0.06185,1866099,3438805
ECIAI39_1780,0.0045,0.115,0.03921,1872786,3445492
ECIAI39_1782,0.00575,0.21755,0.063285,1873977.75,3446683.75
ECIAI39_1783,0.0143,0.1337,0.09789,1874864.25,3447570.25
ECIAI39_1785,0.0115,0.1689,0.06789,1876263.5,3448969.5
ECIAI39_1786,0.0159,0.1286,0.185085,1877772,3450478
ECIAI39_1787,0,0.139,0,1879131,3451837
ECIAI39_1788,0.0041,0.07825,0.03643,1879640.25,3452346.25
ECIAI39_1789,0.0156,0.093,0.187925,1880704.75,3453410.75
ECIAI39_1794,0.004,0.1405,0.02848,1887421.5,3460127.5
ECIAI39_1796,0.0025,0.34,0.0074,1888903.5,3461609.5
ECIAI39_1797,0.0127,0.2266,0.05627,1890241.5,3462947.5
ECIAI39_1800,0.0022,0.3131,0.00715,1892280,3464986
ECIAI39_1802,0.0042,0.1606,0.02622,1893539,3466245
ECIAI39_1803,0.0313,0.1796,0.17451,1894282.5,3466988.5
ECIAI39_1804,0,0.1153,0,1894641.5,3467347.5
ECIAI39_1807,0.0416,0.1963,0.21198,1895485.5,3468191.5
ECIAI39_1809,0.0079,0.1977,0.04014,1896459,3469165
ECIAI39_1812,0.0032,0.1907,0.01678,1897614,3470320
ECIAI39_1814,0.0149,0.1046,0.14226,1899226,3471932
ECIAI39_1818,0,0.0628,0,1903482,3476188
ECIAI39_1820,0,0.1113,0,1904320.5,3477026.5
ECIAI39_1823,0.01805,0.1136,0.15475,1906272.75,3478978.75
ECIAI39_1825,0.0096,0.1576,0.06103,1908404.5,3481110.5
ECIAI39_1827,0.0088,0.1078,0.08142,1909703.5,3482409.5
ECIAI39_1829,0.012,0.1487,0.0807,1910961,3483667
ECIAI39_1830,0.0017,0.1034,0.016,1912134,3484840
ECIAI39_1831,0.0047,0.2034,0.02295,1913792,3486498
ECIAI39_1832,0.0111,0.0416,0.26696,1915185,3487891
ECIAI39_1834,0.0238,0.0962,0.24769,1915879.5,3488585.5
ECIAI39_1835,0.0069,0.1918,0.03613,1916880,3489586
ECIAI39_1836,0.0061,0.2649,0.02322,1918843,3491549
ECIAI39_1839,0.0359,0.2935,0.12225,1920942.5,3493648.5
ECIAI39_1840,0.0138,0.1713,0.0808,1922216.5,3494922.5
ECIAI39_1841,0.01915,0.11885,0.192605,1923845.25,3496551.25
ECIAI39_1842,0,0.0627,0,1925223,3497929
ECIAI39_1843,0.0089,0.0906,0.09796,1925768,3498474
ECIAI39_1845,0.0109,0.1805,0.06036,1927812,3500518
ECIAI39_1846,0.0241,0.1484,0.16269,1929377.5,3502083.5
ECIAI39_1847,0,0.0484,0,1930602,3503308
ECIAI39_1849,0.0229,0.1691,0.1354,1931470,3504176
ECIAI39_1850,0,0.0521,0,1932435.5,3505141.5
ECIAI39_1853,0.0018,0.1128,0.016485,1934637.5,3507343.5
ECIAI39_1855,0.00346666666666667,0.132533333333333,0.02697,1938387.5,3511093.5
ECIAI39_1856,0,0.1062,0,1940942.5,3513648.5
ECIAI39_1857,0.017,0.1027,0.16517,1942117,3514823
ECIAI39_1859,0.0041,0.1731,0.02351,1943036.5,3515742.5
