gene_name,dN,dS,omega,midpoint,tmp_pos
SM2011_b20005,0.0063,0.0544,0.11663,8594.5,46495.5
SM2011_b20014,0.005,0.0639,0.07786,20877.5,34212.5
SM2011_b20015,0,0.1022,0,21867,33223
SM2011_b20023,0.0062,0.0465,0.13311,33505.5,21584.5
SM2011_b20047,0.0135,0,NA,59221,4131
SM2011_b20049,0.0013,0.01,0.13117,61290.5,6200.5
SM2011_b20055,0,0.0551,0,64489.5,9399.5
SM2011_b20082,0.0015,0.0454,0.03397,93854,38764
SM2011_b20097,0.0131,0.0559,0.23405,105973,50883
SM2011_b20102,0.0034,0.0096,0.35868,112117.5,57027.5
SM2011_b20109,0,0.0107,0,120742.5,65652.5
SM2011_b20125,0.0028,0.0202,0.13686,137281,82191
SM2011_b20131,0.0078,0,NA,143737.5,88647.5
SM2011_b20164,0.0023,0.0785,0.02896,183101.5,128011.5
SM2011_b20171,0,0.1048,0,189957,134867
SM2011_b20178,0.0022,0.0123,0.18293,196149,141059
SM2011_b20184,0,0.022,0,200982,145892
SM2011_b20185,0,0.0109,0,201741.5,146651.5
SM2011_b20186,0,0,0,202539.5,147449.5
SM2011_b20212,0.0037,0.0317,0.11732,219605,164515
SM2011_b20222,0.0037,0.0153,0.24306,229950.5,174860.5
SM2011_b20256,0,0.0099,0,261660.5,206570.5
SM2011_b20260,0.0214,0.091,0.23502,265274,210184
SM2011_b20261,0.0024,0.0513,0.04624,266052.5,210962.5
SM2011_b20278,0.0067,0.0226,0.2952,283243,228153
SM2011_b20314,0.0088,0.0728,0.12131,315892.5,260802.5
SM2011_b20321,0.0057,0.2061,0.02782,324595,269505
SM2011_b20347,0.0102,0.064,0.15988,355077,299987
SM2011_b20348,0,0.0537,0,355981.5,300891.5
SM2011_b20371,0.0056,0.2695,0.02075,383571,328481
SM2011_b20398,0.0024,0,NA,413433,358343
SM2011_b20400,0.0104,0,NA,414495.5,359405.5
SM2011_b20402,0.0096,0.091,0.10506,415662,360572
SM2011_b20436,0.002,0.0531,0.03799,451615,396525
SM2011_b20443,0.0022,0.0252,0.08833,454615,399525
SM2011_b20444,0.0026,0.2382,0.01109,455608.5,400518.5
SM2011_b20482,0.0176,0.2976,0.05927,497589.5,442499.5
SM2011_b20504,0.0024,0.0714,0.03364,526301.5,471211.5
SM2011_b20511,0.0034,0.0812,0.04155,534006.5,478916.5
SM2011_b20522,0.0112,0.2086,0.05373,548559,493469
SM2011_b20534,0.0146,0.1457,0.1003,557977,502887
SM2011_b20546,0.0657,0.0901,0.72918,572237,517147
SM2011_b20568,0.0074,0.1826,0.04053,1581135.5,164549.5
SM2011_b20569,0.0088,0.0814,0.10755,1582294.5,163390.5
SM2011_b20570,0.0067,0.1094,0.06085,1583188,162497
SM2011_b20582,0.0082,0.034,0.24038,1596815,148870
SM2011_b20586,0.0053,0.0227,0.23231,1601829.5,143855.5
SM2011_b20594,0.0321,0.099,0.32452,1607542.5,138142.5
SM2011_b20603,0.0053,0.098,0.05366,1616734.5,128950.5
SM2011_b20605,0.0027,0.2293,0.01195,1619721,125964
SM2011_b20606,0.0144,0.0333,0.43151,1620801.5,124883.5
SM2011_b20607,0.0132,0.1411,0.09373,1621261,124424
SM2011_b20610,0,0.2079,0,1626290.5,119394.5
SM2011_b20611,0,0.101,0,1627239.5,118445.5
SM2011_b20612,0.0149,0.1752,0.08507,1629066.5,116618.5
SM2011_b20633,0.0026,0.0655,0.03947,1653280.5,92404.5
SM2011_b20634,0.0039,0.1326,0.02909,1654544.5,91140.5
SM2011_b20649,0.0062,0.0694,0.08892,1451081,294604
SM2011_b20650,0.0041,0.0508,0.08068,1452359.5,293325.5
SM2011_b20651,0.0051,0,NA,1453291,292394
SM2011_b20652,0.0045,0.0454,0.10012,1454419.5,291265.5
SM2011_b20655,0.0077,0.0265,0.28889,1456812,288873
SM2011_b20658,0.0027,0.0535,0.05093,1459341,286344
SM2011_b20667,0.0029,0.0312,0.09289,1468263,277422
SM2011_b20668,0.0072,0.0253,0.28629,1469399.5,276285.5
SM2011_b20676,0.0313,0.0569,0.55045,1478432.5,267252.5
SM2011_b20683,0,0.0001,0,1485819.5,259865.5
SM2011_b20687,0.0036,0.0123,0.29549,1491255,254430
SM2011_b20688,0.0081,0.00525,NA,1492058.5,253626.5
SM2011_b20696,0.0061,0.007,0.86837,1496513.5,249171.5
SM2011_b20697,0.0008,0.0078,0.10053,1497702,247983
SM2011_b20700,0.0034,0.0301,0.11419,1501740.5,243944.5
SM2011_b20701,0.0017,0.0363,0.04551,1502400,243285
SM2011_b20702,0.0033,0.0113,0.28978,1503825.5,241859.5
SM2011_b20703,0,0.0097,0,1504905.5,240779.5
SM2011_b20705,0.0014,0.0782,0.0173,1507691.5,237993.5
SM2011_b20709,0.005,0.0074,0.66872,1511418,234267
SM2011_b20710,0,0.0058,0,1512631.5,233053.5
SM2011_b20711,0.0094,0.0302,0.30979,1513684,232001
SM2011_b20713,0,0.0268,0,1516216.5,229468.5
SM2011_b20748,0.0037,0.0343,0.10729,1537037,208648
SM2011_b20754,0.0072,0.073,0.09803,1544333,201352
SM2011_b20769,0.0008,0.0801,0.00956,1562142,183543
SM2011_b20770,0.0026,0.0616,0.04256,1563196,182489
SM2011_b20775,0.2331,4.0031,0.0668875,1569985.25,175699.75
SM2011_b20785,0.0083,0.0232,0.36006,1578215.5,167469.5
SM2011_b20786,0.0332,0.2532,0.13127,1579086,166599
SM2011_b20846,0.0114,0.1138,0.10064,1247807.5,497877.5
SM2011_b20849,0.0056,0.0443,0.12681,1252410,493275
SM2011_b20863,0.0113,0.0448,0.25137,1268856,476829
SM2011_b20880,0.0054,0.0994,0.05406,1286974,458711
SM2011_b20890,0.0036,0.0697,0.05223,1296504.5,449180.5
SM2011_b20942,0.0025,0.0537,0.04742,1168643,577042
SM2011_b20943,0.0042,0,NA,1169698.5,575986.5
SM2011_b20947,0.0187,0.1964,0.09518,1174460,571225
SM2011_b20978,0.0113,0.041,0.27465,1211229.5,534455.5
SM2011_b20988,0.0159,0.0768,0.20656,1222140,523545
SM2011_b20993,0.0178,0.1591,0.11201,1229419.5,516265.5
SM2011_b20994,0.003,0.0784,0.03877,1230511,515174
SM2011_b20995,0.0044,0.1972,0.02208,1231790,513895
SM2011_b20998,0.0217,0.1522,0.14283,1234629,511056
SM2011_b21004,0.037,0.1732,0.21356,1240312.5,505372.5
SM2011_b21007,0.0094,0.1222,0.07724,1241525.5,504159.5
SM2011_b21018,0.0052,0.2036,0.02545,641922,586832
SM2011_b21044,0.0354,0.2189,0.16154,664765,609675
SM2011_b21090,0.0091,0.0592,0.1529,733024,677934
SM2011_b21093,0.0102,0.089,0.11457,735864,680774
SM2011_b21098,0.0328,0.1949,0.16848,740936,685846
SM2011_b21100,0.0172,0.1576,0.10903,742439,687349
SM2011_b21105,0.0029,0.2455,0.01195,747716.5,692626.5
SM2011_b21116,0.0284,0.1238,0.22955,757685.5,702595.5
SM2011_b21117,0,0.0307,0,758364,703274
SM2011_b21130,0.0095,0.2271,0.04167,769619.5,714529.5
SM2011_b21131,0.0108,0.1434,0.07527,770594.5,715504.5
SM2011_b21132,0.003,0.1547,0.01934,771465.5,716375.5
SM2011_b21134,0.0197,0.2778,0.07085,773710,718620
SM2011_b21136,0.0078,0.2767,0.02825,775633,720543
SM2011_b21147,0.0072,0.0119,0.60787,892058,853627
SM2011_b21148,0.0033,0.0042,0.77483,893197,852488
SM2011_b21151,0.0071,0.0915,0.07709,896169.5,849515.5
SM2011_b21154,0.0217,0.1307,0.16637,898851.5,846833.5
SM2011_b21156,0.0237,0.0391,0.60536,900888.5,844796.5
SM2011_b21175,0.0013,0.0282,0.04571,921621,824064
SM2011_b21181,0.0041,0.0243,0.17025,928573.5,817111.5
SM2011_b21199,0.003,0.0192,0.1575,949516.5,796168.5
SM2011_b21227,0,0.0151,0,791553,736463
SM2011_b21229,0.0022,0.0475,0.04548,793657.5,738567.5
SM2011_b21231,0.0269,0.2056,0.13087,796231,741141
SM2011_b21236,0.0276,0.1386,0.19928,802678.5,747588.5
SM2011_b21237,0.0103,0.1168,0.08845,803648.5,748558.5
SM2011_b21241,0.0054,0.0911,0.05949,808695.5,753605.5
SM2011_b21243,0.0129,0.1078,0.11967,811104.5,756014.5
SM2011_b21246,0.0126,0.1236,0.10185,815274,760184
SM2011_b21248,0.0076,0.1442,0.05285,817017,761927
SM2011_b21250,0.0082,0.0581,0.14067,819601.5,764511.5
SM2011_b21252,0.0475,0.1303,0.36479,823125.5,768035.5
SM2011_b21256,0.0019,0.0044,0.42529,827356.5,772266.5
SM2011_b21257,0.00145,0.01965,0.03719,829275.25,774185.25
SM2011_b21261,0.0013,0.0566,0.02356,833944.5,778854.5
SM2011_b21263,0.0024,0.0564,0.04192,836518.5,781428.5
SM2011_b21264,0.0031,0.0527,0.05961,837751,782661
SM2011_b21265,0.0085,0.056,0.15225,838978,783888
SM2011_b21269,0,0.061,0,841922,903763
SM2011_b21270,0,0.0278,0,844764,900921
SM2011_b21271,0.0034,0.0392,0.0875,845454.5,900230.5
SM2011_b21274,0.0078,0.1299,0.05998,848565.5,897119.5
SM2011_b21279,0.0032,0.0387,0.08385,854078.5,891606.5
SM2011_b21280,0.0206,0.1213,0.16992,855170,890515
SM2011_b21281,0,0,0,855900,889785
SM2011_b21284,0.0026,0.0186,0.13687,859611.5,886073.5
SM2011_b21290,0.0072,0.0312,0.23099,866564,879121
SM2011_b21292,0.002,0.0311,0.06461,868773,876912
SM2011_b21296,0.0042,0.0935,0.04516,872586.5,873098.5
SM2011_b21308,0.0039,0.0113,0.34263,971500,774185
SM2011_b21319,0.0055,0.0224,0.24646,986788.5,758896.5
SM2011_b21321,0.001,0.0106,0.0972,990824,754861
SM2011_b21327,0.0062,0.0083,0.74448,996780,748905
SM2011_b21336,0.003,0.0097,0.3106,1003317,742368
SM2011_b21346,0.0051,0.02,0.25374,1013100,732585
SM2011_b21355,0.0091,0.0168,0.54146,1021572.5,724112.5
SM2011_b21356,0.0026,0.0418,0.06301,1022673,723012
SM2011_b21377,0.0014,0.0169,0.08354,1042978,702707
SM2011_b21378,0.0182,0.092,0.19788,1043772.5,701912.5
SM2011_b21405,0.0049,0,NA,1336489,409196
SM2011_b21412,0.0068,0.0318,0.21507,1341898,403787
SM2011_b21418,0.0111,0.0434,0.25574,1348403.5,397281.5
SM2011_b21428,0.0234,0.0722,0.32378,1359563.5,386121.5
SM2011_b21486,0.005,0.042,0.11855,1407337.5,338347.5
SM2011_b21497,0.0058,0.0504,0.11466,1419058.5,326626.5
SM2011_b21508,0.0502,0.2448,0.20513,1434299,311386
SM2011_b21512,0.0152,0.0529,0.2874,1436183,309502
SM2011_b21513,0.0116,0.0651,0.17884,1437389.5,308295.5
SM2011_b21514,0.0073,0.0121,0.60085,1438649.5,307035.5
SM2011_b21517,0.0035,0,NA,1441738.5,303946.5
SM2011_b21518,0,0.0124,0,1442763,302922
SM2011_b21520,0,0.0167,0,1444934.5,300750.5
SM2011_b21521,0.0045,0.02365,NA,1445510,300175
SM2011_b21522,0,0.0465,0,1446236.5,299448.5
SM2011_b21523,0,0.0183,0,1446778.5,298906.5
SM2011_b21527,0.0017,0.1105,0.01559,1052411,693274
SM2011_b21532,0.0053,0.073,0.07296,1059034.5,686650.5
SM2011_b21548,0.0079,0.0767,0.10246,1086819,658866
SM2011_b21555,0,0.0106,0,1094145,651540
SM2011_b21575,0.0161,0.0126,1.28127,1114789.5,630895.5
SM2011_b21578,0.0038,0.0289,0.13228,1118439,627246
SM2011_b21599,0,0.0119,0,1140324.5,605360.5
SM2011_b21644,0.0073,0.1777,0.04116,1673254,72431
SM2011_b21649,0.0095,0.0316,0.30074,1680864.5,64820.5
SM2011_b21650,0.0093,0.0621,0.15035,1681936.5,63748.5
SM2011_b21651,0.0068,0,NA,1682680.5,63004.5
SM2011_b21655,0.006,0.0595,0.09998,4218,50872
SM2011_b21696,0.0506,0.1114,0.45404,672922,617832
SM2011_b22017,0.0127,0.0714,0.17807,1655615,90070
